Weight,Input Node,Hidden Node,Output Node,Layer Index
0.16693664230635918,0,0,-1,1
0.012126097309636583,1,0,-1,1
0.4227579259022114,2,0,-1,1
0.8130350557795765,3,0,-1,1
-0.021760697715706805,4,0,-1,1
-0.0225127697775861,5,0,-1,1
-0.010096000481549312,6,0,-1,1
-0.15982414614258983,7,0,-1,1
-0.08745719169259357,8,0,-1,1
-0.5842740786060479,9,0,-1,1
-0.07576992654150821,10,0,-1,1
-1.1594336880510347,11,0,-1,1
-1.0774034030562825,12,0,-1,1
-0.10682224162007382,13,0,-1,1
0.7899689255510142,14,0,-1,1
0.3449279197393683,15,0,-1,1
0.14897824026373216,16,0,-1,1
-0.823152427619617,17,0,-1,1
0.8434640033344151,18,0,-1,1
3.036950453494861,19,0,-1,1
-0.7139048459952673,20,0,-1,1
-0.3596527395412842,21,0,-1,1
1.1297658418104617,22,0,-1,1
0.8296851896256602,23,0,-1,1
0.15182997164433087,24,0,-1,1
0.8134640823351822,25,0,-1,1
1.4528304941999528,26,0,-1,1
-0.6246421978918641,27,0,-1,1
-3.9912091238423164,28,0,-1,1
0.2594555887796569,29,0,-1,1
0.7340762586721553,30,0,-1,1
0.1092193022000102,31,0,-1,1
0.05994705526460913,32,0,-1,1
0.2806674759251145,33,0,-1,1
3.2194564062554303,34,0,-1,1
0.15916150473627128,35,0,-1,1
0.3711849273938495,36,0,-1,1
1.5174915966601605,37,0,-1,1
-1.0600520170125738,38,0,-1,1
0.49326024175719013,39,0,-1,1
-0.5993488272334035,40,0,-1,1
-0.1643968121635619,41,0,-1,1
1.7139746200878272,42,0,-1,1
2.523900631393174,43,0,-1,1
1.1685273261870186,44,0,-1,1
-0.12692804667323201,45,0,-1,1
0.31316236193959757,46,0,-1,1
0.5192920669985852,47,0,-1,1
-0.24769170466470347,48,0,-1,1
-0.8447519842912188,49,0,-1,1
-0.6176538703568442,50,0,-1,1
-0.8642437691356196,51,0,-1,1
0.1901469261964615,52,0,-1,1
0.6492212371453149,53,0,-1,1
1.0247873392114963,54,0,-1,1
0.01851016342810176,55,0,-1,1
-0.11317035797260254,56,0,-1,1
-0.5941522652999651,57,0,-1,1
-0.16924532859311664,58,0,-1,1
0.7985174497711446,59,0,-1,1
0.2677927404903225,60,0,-1,1
0.1877041055885229,61,0,-1,1
0.028976380153596663,62,0,-1,1
0.03120634922272163,63,0,-1,1
0.12514341740282875,0,1,-1,1
0.11315163167365955,1,1,-1,1
0.24916470510822114,2,1,-1,1
0.4190714284316074,3,1,-1,1
0.49438431020170276,4,1,-1,1
0.5708926433072193,5,1,-1,1
0.07439228290892587,6,1,-1,1
-0.006307491188910887,7,1,-1,1
-0.011883863513785599,8,1,-1,1
-0.12745034604100913,9,1,-1,1
0.4081835775595251,10,1,-1,1
0.4064229970466673,11,1,-1,1
0.7389653094737038,12,1,-1,1
0.7912844804710639,13,1,-1,1
-0.9328406544007921,14,1,-1,1
-0.019883577662895145,15,1,-1,1
0.4255503620662885,16,1,-1,1
-1.20297511447492,17,1,-1,1
0.020849968328762895,18,1,-1,1
-0.9597391353443997,19,1,-1,1
-1.825469546029807,20,1,-1,1
-1.4988315302259982,21,1,-1,1
-2.338340193986274,22,1,-1,1
-0.3718955868918454,23,1,-1,1
0.18591628274553493,24,1,-1,1
-2.8789272130468935,25,1,-1,1
-3.418924320670129,26,1,-1,1
-2.9395129567364155,27,1,-1,1
