Weight,Input Node,Hidden Node,Output Node,Layer Index
-0.16605619333683733,0,0,-1,1
0.01302321784255007,1,0,-1,1
0.12882118122872818,2,0,-1,1
0.17371868838613305,3,0,-1,1
0.9953218975656511,4,0,-1,1
0.30064925590015423,5,0,-1,1
0.1011838075378469,6,0,-1,1
0.1531696687113163,7,0,-1,1
0.16213783120797706,8,0,-1,1
-0.039604050604919644,9,0,-1,1
-0.3373899366913509,10,0,-1,1
-1.6323346072694187,11,0,-1,1
-2.3375827065655566,12,0,-1,1
0.6660493509705834,13,0,-1,1
0.9588692272324506,14,0,-1,1
0.2498527702577305,15,0,-1,1
0.15847149539289773,16,0,-1,1
0.5572656749390484,17,0,-1,1
1.1544173080696252,18,0,-1,1
-0.37441312043624686,19,0,-1,1
-1.3333054070063355,20,0,-1,1
0.34499180680892577,21,0,-1,1
-0.08344730603500787,22,0,-1,1
0.2466400763319691,23,0,-1,1
0.298650173730025,24,0,-1,1
0.11114470392093995,25,0,-1,1
0.7438924379954968,26,0,-1,1
1.309109822196848,27,0,-1,1
-0.6442992702013692,28,0,-1,1
-1.0771092595191718,29,0,-1,1
0.045853979571075315,30,0,-1,1
0.4220104813537425,31,0,-1,1
-0.19839625214213016,32,0,-1,1
0.2971394943925495,33,0,-1,1
1.3511883956397763,34,0,-1,1
-2.2624150518935484,35,0,-1,1
-0.9955183790402189,36,0,-1,1
0.9480360310277393,37,0,-1,1
1.931176573817722,38,0,-1,1
0.2839205617962333,39,0,-1,1
-0.0053758499212190535,40,0,-1,1
-0.43811065127876403,41,0,-1,1
-0.7371484524761532,42,0,-1,1
0.6552600012157747,43,0,-1,1
0.6482106190483118,44,0,-1,1
0.15439814095837498,45,0,-1,1
-0.8985476989031683,46,0,-1,1
-0.2545239032728851,47,0,-1,1
0.05642014240246782,48,0,-1,1
-0.8223171658151042,49,0,-1,1
0.17552393925623988,50,0,-1,1
0.9249248000680733,51,0,-1,1
1.0387089856559857,52,0,-1,1
-0.18805131331325692,53,0,-1,1
-0.5531260678282967,54,0,-1,1
0.1464047512464727,55,0,-1,1
0.06600477588670027,56,0,-1,1
